Date	SBER.ME	GAZP.ME	MTSS.ME	MGNT.ME	SNGS.ME	HYDR.ME	AFLT.ME	DSKY.ME	AAPL	IVV
2020-04-07	149.03863525390625	176.2100067138672	282.171875	2991.79443359375	36.54293441772461	0.6012627482414246	61.858985900878906	90.03581237792969	64.35862731933594	261.5779113769531
2020-04-08	151.0446014404297	178.87313842773438	286.8793029785156	3099.79296875	36.22367477416992	0.6057412624359131	62.82170486450195	91.76091003417969	66.00585174560547	270.519775390625
2020-04-09	153.54830932617188	178.6427764892578	283.7715148925781	3049.699951171875	36.85728073120117	0.60698002576828	64.02919006347656	93.10063171386719	66.4821548461914	274.57269287109375
2020-04-10	152.32662963867188	176.92877197265625	284.2285461425781	3052.917236328125	36.42505645751953	0.6014533638954163	64.29026794433594	92.09125518798828		
2020-04-13	149.51370239257812	173.30726623535156	281.53204345703125	3020.287841796875	35.37395095825195	0.5845874547958374	62.41377258300781	90.0174560546875	67.78704071044922	271.9363708496094
2020-04-14	148.84254455566406	175.1871337890625	284.2285461425781	3090.14208984375	35.02031326293945	0.5955455303192139	61.48368453979492	92.21971893310547	71.21049499511719	280.1896667480469
2020-04-15	140.3208770751953	169.787109375	277.87579345703125	2982.143310546875	33.153873443603516	0.5687697529792786	58.82395935058594	87.59496307373047	70.56053924560547	274.0316467285156
2020-04-16	142.15341186523438	169.83319091796875	277.32733154296875	2938.02490234375	33.68924331665039	0.5732482671737671	59.90090560913086	85.337646484375	71.12120056152344	275.4875183105469
2020-04-17	144.6420440673828	170.183349609375	279.1097717285156	2974.330810546875	33.75309753417969	0.5865885019302368	60.53728103637695	83.77771759033203	70.15617370605469	282.89483642578125
2020-04-20	142.7718048095703	170.94821166992188	279.7038879394531	2909.072021484375	33.3945426940918	0.5752493143081665	59.78668212890625	82.6031723022461	68.6999740600586	277.8582763671875
2020-04-21	140.30580139160156	167.6400146484375	276.0476379394531	2888.391357421875	32.95740509033203	0.5868743658065796	60.32515335083008	80.74960327148438	66.57642364501953	269.39837646484375
2020-04-22	143.43544006347656	173.57449340820312	283.0859375	2945.83740234375	35.039955139160156	0.5957360863685608	61.28787612915039	79.9421157836914	68.49406433105469	275.49737548828125
2020-04-23	143.99349975585938	173.9154510498047	287.24493408203125	3021.20703125	35.25115966796875	0.5997381806373596	61.189971923828125	80.84136199951172	68.22862243652344	275.418701171875
2020-04-24	142.46261596679688	171.1325225830078	280.4351501464844	2955.488525390625	34.50458526611328	0.5829675793647766	60.06407928466797	79.66683197021484	70.19834899902344	279.2747802734375
2020-04-27	142.45506286621094	171.66697692871094	284.6398620605469	3084.62744140625	34.38179397583008	0.5909717082977295	60.68413543701172	79.86870574951172	70.24797058105469	283.4949035644531
2020-04-28	145.39617919921875	173.70350646972656	286.55938720703125	3106.686767578125	36.14999771118164	0.5961171984672546	61.548954010009766	81.64886474609375	69.10929870605469	281.9701843261719
2020-04-29	147.65855407714844	178.6519775390625	291.76959228515625	3186.651611328125	36.77378463745117	0.6113632321357727	62.41377258300781	83.72265625	71.37919616699219	289.3381652832031
2020-04-30	148.75204467773438	175.0857696533203	292.13519287109375	3391.619384765625	36.45943832397461	0.6004051566123962	61.81003189086914	80.56608581542969	72.88502502441406	286.4165344238281
2020-05-04	146.06735229492188	171.123291015625	289.3472595214844	3455.958984375	35.76688766479492	0.6015485525131226	60.70045471191406	79.37318420410156	72.72626495361328	279.992919921875
2020-05-05	146.86672973632812	175.0857696533203	292.8664245605469	3402.649169921875	36.19420623779297	0.6086951494216919	61.76108169555664	80.03387451171875	73.81780242919922	282.4620361328125
2020-05-06	147.58314514160156	172.36732482910156	290.67266845703125	3391.619384765625	35.08907699584961	0.6012627482414246	61.43473434448242	79.4649429321289	74.57939147949219	280.6028137207031
2020-05-07	147.4398651123047	171.2615203857422	292.7750244140625	3395.296142578125	35.89459228515625	0.603359043598175	60.455692291259766	79.09790802001953	75.35091400146484	283.927734375
2020-05-08	147.82447814941406	170.7915496826172	297.3453369140625	3366.802734375	36.54293441772461	0.6044071912765503	59.4603385925293	78.95108795166016	77.14439392089844	288.6790466308594
2020-05-12	144.34039306640625	171.556396484375	295.79144287109375	3286.378173828125	36.503639221191406	0.609838604927063	59.00345230102539	79.00614929199219	77.4627914428711	282.78668212890625
2020-05-13	156.5512237548828	169.7410430908203	291.0840148925781	3337.39013671875	35.80126953125	0.621654212474823	58.742374420166016	78.8226318359375	76.52749633789062	277.9369812011719
2020-05-14	153.6259765625	169.4738006591797	288.06756591796875	3224.336181640625	38.5861930847168	0.6015485525131226	58.8729133605957	76.80388641357422	76.99763488769531	281.26190185546875
2020-05-15	153.65940856933594	169.41851806640625	292.637939453125	3257.885009765625	39.435916900634766	0.6084092855453491	57.87755584716797	77.26268768310547	76.54241180419922	282.481689453125
2020-05-18	157.90521240234375	177.3895263671875	297.5281677246094	3326.8203125	39.882877349853516	0.6303253173828125	58.383392333984375	79.40989685058594	78.3458480834961	291.2170104980469
2020-05-19	157.96371459960938	178.95608520507812	299.1277770996094	3361.287841796875	39.33277130126953	0.6474770903587341	59.24821090698242	79.77694702148438	77.89312744140625	288.2167053222656
2020-05-20	162.1259307861328	181.2967071533203	303.9723205566406	3345.66259765625	40.074432373046875	0.6336604356765747	59.57455825805664	87.2646255493164	79.40800476074219	293.13525390625
2020-05-21	160.80538940429688	179.45370483398438	300.45318603515625	3308.897216796875	38.31114196777344	0.6212731003761292	59.29716110229492	87.06275939941406	78.81597900390625	290.9907531738281
2020-05-22	157.88014221191406	179.0943145751953	298.9906921386719	3323.60302734375	39.097007751464844	0.6252751350402832	59.55824279785156	88.20059204101562	79.32343292236328	291.5810241699219
2020-05-25	159.6352996826172	182.04312133789062	303.65240478515625	3341.06689453125	41.08624267578125	0.638424813747406	60.047760009765625	88.05377197265625		
2020-05-26	162.14263916015625	181.40728759765625	303.378173828125	3323.1435546875	40.96345138549805	0.655481219291687	60.74940490722656	89.74217987060547	78.7861328125	295.2797546386719
